148.0,10.0,36.0
151.08138692416492,11.673377282960315,41.43396027530854
154.2260216863426,13.057976645529383,46.14204860350417
157.67716074392393,13.957068890008284,50.567267594672366
161.29757918519,14.595426909432295,54.75582576149032
164.99240718638399,15.13265923903764,58.70470300007835
168.68532497342346,15.703019435199604,62.40710349079545
172.29958996078753,16.449164933440102,60.35799307706587
175.7387382513148,17.557598620664017,56.65230974520667
178.86257683052258,19.305418316310053,52.725109238624135
181.74494698502383,21.42248833603303,48.48483377351609
184.399358298174,23.73098551154004,43.91629182533556
186.78227050148834,26.10088323292004,39.055727882608274
188.78233517422353,28.417583263899342,34.03051875709448
190.1924358551766,30.553145017104164,29.171627522757923
190.65802573609227,32.33436085580494,25.10092809308223
190.28810366292822,34.19917108025152,38.78174569691901
188.99021614665386,36.36375278572698,51.36139836896806
187.14699339161413,38.66216915916564,47.795892481066936
185.0047250762027,40.961930738508926,43.672551673865705
182.7349651763449,43.13084645741919,39.12237802864678
180.47736050747122,45.00405483538661,34.329797808833746
178.37465009813718,46.342715493740585,29.65492581242834
176.6082315949355,46.77444700945358,25.713907626460713
174.74386218052587,46.39977489897717,40.320273769243244
172.56547810012287,45.12504947831099,48.51414534467494
170.23556494556044,43.33869171259787,44.736037607072454
167.8787482332629,41.30122126508758,40.34181578768857
165.61293225108173,39.210369019005185,35.461085044645586
163.57879541253237,37.25055597937803,30.307292729691792
161.9393576592006,35.60336253167636,25.291328770738442
160.28474137471434,34.85702140339604,20.538572501571647
158.45132337196787,35.074927410173935,34.02536211640589
156.23073533625478,36.311568630716415,83.148766795869
153.77493716102006,38.16899663752521,80.89637168256102
151.17707055624012,40.4044648130391,78.31315144950631
148.494827543371,42.869715532927714,75.47040776563655
145.76468707041872,45.47397433861541,72.40868488600476
143.01126148637255,48.161199625378394,69.14715423257218
140.2533017689195,50.89608473990313,65.69049768820132
137.50840007679142,53.65522412283775,62.03391452910465
134.79746013172021,56.42133814768691,58.16734076083645
132.14984719576364,59.1788146707732,54.08056721409014
129.61076280167717,61.909924695921,49.77168049592837
127.25254652401298,64.5903479958648,45.26371793778905
125.19273496282169,67.18307670084273,40.637933912028956
123.62351313976325,69.62918448003391,36.092931396393716
122.85964910433124,71.83308549797346,31.98119483683779
123.0607073649229,73.99527047578786,39.30959715459067
124.27695272834384,76.4062723512718,89.38953696608512
126.10530295591342,78.96172507644759,87.25496819740306
128.29578392405813,81.59340347073966,84.86781860991124
130.68888351573844,84.25210559882666,82.30003037908835
133.17577089108028,86.89542132376273,79.61017846720864
135.67109025951345,89.47704370537815,76.85652532496913
138.0915238552884,91.9352910658451,74.11439296164335
140.33508610028244,94.17761635543991,71.50037097917895
142.41242977775323,96.21434278684562,69.01590840322655
143.84288223086295,98.55465526827567,68.33127727384232
144.73405021468176,101.53363330572294,82.23333919767914
145.30872940841294,104.89601844106957,79.70561480570852
145.71059465370502,108.4824090759345,76.9410473996918
146.0401053980636,112.18939486967938,73.98197444017771
146.37965171139894,115.94374850716221,70.85881264827489
146.81409681188637,119.68400943456112,67.59528399689455
147.45207205445246,123.34530584494314,64.21173375886382
148.4530743447977,126.84290766693216,60.71724452059183
150.0673339559602,130.05123298041988,57.05785266314573
151.99131719699403,133.0652742145198,53.164891906026156
153.99892644989077,135.93141836959288,49.05697402975576
155.88494820308628,138.6590892220656,44.8178667841737
157.41377205278246,141.22310660425185,40.625309932446754
158.26050292714706,143.55737088032123,36.77560114408609
158.17236490637984,145.78097739280287,39.919690046695806
157.1273216587125,148.19982544383632,51.554407997707145
155.57121317607755,150.71152258504188,47.992667677991534
153.82211751804093,153.23688871123622,43.98480944167021
152.14987087347797,155.7001581464977,39.71639077849012
150.8435215992437,158.01003958876296,35.4816602795161
150.28358907781976,160.0368956605605,31.727196676203622
150.54455394997706,162.0729748326215,41.82060392438771
151.6916556353607,164.3772979311813,50.21028237814512
153.30456286685302,166.81883943613468,46.58250227561679
155.0793969826033,169.30087771959194,42.47082749756142
156.75276085403343,171.73681510148398,38.06747110657132
158.03588883076605,174.02852887790544,33.67425411853901
158.5424555301396,176.04184074414047,29.746057212602143
158.1846358452189,178.0656127408331,41.13483979650465
