,Blur Map,Blur Box,Average Matches,Max Matches,Average Time
0,33.0,41.0,0.0,0.0,0.005697011947631836
0,35.0,1.0,0.0,0.0,0.005987405776977539
0,35.0,3.0,0.0,0.0,0.005260944366455078
0,35.0,5.0,0.0,0.0,0.006869792938232422
0,35.0,7.0,0.0,0.0,0.00571894645690918
0,35.0,9.0,0.0,0.0,0.007897138595581055
0,35.0,11.0,0.0,0.0,0.005589485168457031
0,35.0,13.0,0.0,0.0,0.006871223449707031
0,35.0,15.0,0.0,0.0,0.007020235061645508
0,35.0,17.0,0.0,0.0,0.005424976348876953
0,35.0,19.0,0.0,0.0,0.007172107696533203
0,35.0,21.0,0.0,0.0,0.007678508758544922
0,35.0,23.0,0.0,0.0,0.007447004318237305
0,35.0,25.0,0.0,0.0,0.005301475524902344
0,35.0,27.0,0.0,0.0,0.005485057830810547
0,35.0,29.0,0.0,0.0,0.006044864654541016
0,35.0,31.0,0.0,0.0,0.007429599761962891
0,35.0,33.0,0.0,0.0,0.00730133056640625
0,35.0,35.0,0.0,0.0,0.006523609161376953
0,35.0,37.0,0.0,0.0,0.0077397823333740234
0,35.0,39.0,0.0,0.0,0.005285739898681641
0,35.0,41.0,0.0,0.0,0.00632166862487793
0,37.0,1.0,0.0,0.0,0.006270170211791992
0,37.0,3.0,0.0,0.0,0.006194353103637695
0,37.0,5.0,0.0,0.0,0.006223440170288086
0,37.0,7.0,0.0,0.0,0.0060689449310302734
0,37.0,9.0,0.0,0.0,0.00551915168762207
0,37.0,11.0,0.0,0.0,0.007215976715087891
0,37.0,13.0,0.0,0.0,0.007448911666870117
0,37.0,15.0,0.0,0.0,0.00515437126159668
0,37.0,17.0,0.0,0.0,0.0057125091552734375
0,37.0,19.0,0.0,0.0,0.006157398223876953
0,37.0,21.0,0.0,0.0,0.00861048698425293
0,37.0,23.0,0.0,0.0,0.00655055046081543
0,37.0,25.0,0.0,0.0,0.006728410720825195
0,37.0,27.0,0.0,0.0,0.00689697265625
0,37.0,29.0,0.0,0.0,0.007864952087402344
0,37.0,31.0,0.0,0.0,0.008144378662109375
0,37.0,33.0,0.0,0.0,0.00814056396484375
0,37.0,35.0,0.0,0.0,0.007312774658203125
0,37.0,37.0,0.0,0.0,0.0060977935791015625
0,37.0,39.0,0.0,0.0,0.008790731430053711
0,37.0,41.0,0.0,0.0,0.006417989730834961
0,39.0,1.0,0.0,0.0,0.007103443145751953
0,39.0,3.0,0.0,0.0,0.0070726871490478516
0,39.0,5.0,0.0,0.0,0.007412433624267578
0,39.0,7.0,0.0,0.0,0.0060999393463134766
0,39.0,9.0,0.0,0.0,0.007571697235107422
0,39.0,11.0,0.0,0.0,0.0074999332427978516
0,39.0,13.0,0.0,0.0,0.007060050964355469
0,39.0,15.0,0.0,0.0,0.008674383163452148
0,39.0,17.0,0.0,0.0,0.007295131683349609
0,39.0,19.0,0.0,0.0,0.007900714874267578
0,39.0,21.0,0.0,0.0,0.006009817123413086
0,39.0,23.0,0.0,0.0,0.005592823028564453
0,39.0,25.0,0.0,0.0,0.0059185028076171875
0,39.0,27.0,0.0,0.0,0.007744550704956055
0,39.0,29.0,0.0,0.0,0.005936384201049805
0,39.0,31.0,0.0,0.0,0.007088899612426758
0,39.0,33.0,0.0,0.0,0.007916450500488281
0,39.0,35.0,0.0,0.0,0.0069200992584228516
0,39.0,37.0,0.0,0.0,0.005196571350097656
0,39.0,39.0,0.0,0.0,0.005919218063354492
0,39.0,41.0,0.0,0.0,0.005248546600341797
0,41.0,1.0,0.0,0.0,0.005733013153076172
0,41.0,3.0,0.0,0.0,0.006160259246826172
0,41.0,5.0,0.0,0.0,0.006571531295776367
0,41.0,7.0,0.0,0.0,0.007339000701904297
0,41.0,9.0,0.0,0.0,0.008222341537475586
0,41.0,11.0,0.0,0.0,0.006739139556884766
0,41.0,13.0,0.0,0.0,0.006368875503540039
0,41.0,15.0,0.0,0.0,0.006588935852050781
0,41.0,17.0,0.0,0.0,0.006035327911376953
0,41.0,19.0,0.0,0.0,0.006591320037841797
0,41.0,21.0,0.0,0.0,0.007304668426513672
0,41.0,23.0,0.0,0.0,0.00629734992980957
0,41.0,25.0,0.0,0.0,0.005739688873291016
0,41.0,27.0,0.0,0.0,0.005357503890991211
0,41.0,29.0,0.0,0.0,0.006320476531982422
0,41.0,31.0,0.0,0.0,0.007143497467041016
0,41.0,33.0,0.0,0.0,0.005737781524658203
0,41.0,35.0,0.0,0.0,0.00550532341003418
0,41.0,37.0,0.0,0.0,0.006713390350341797
0,41.0,39.0,0.0,0.0,0.006030082702636719
0,41.0,41.0,0.0,0.0,0.007644176483154297
