,Blur Map,Blur Box,Average Matches,Max Matches,Average Time
0,15.0,29.0,0.0,0.0,0.010011434555053711
0,15.0,31.0,0.0,0.0,0.008374929428100586
0,15.0,33.0,0.0,0.0,0.008555889129638672
0,15.0,35.0,0.0,0.0,0.009184598922729492
0,15.0,37.0,0.0,0.0,0.008619308471679688
0,15.0,39.0,0.0,0.0,0.011976480484008789
0,15.0,41.0,0.0,0.0,0.008122682571411133
0,17.0,1.0,0.0,0.0,0.008967876434326172
0,17.0,3.0,0.0,0.0,0.008624076843261719
0,17.0,5.0,0.0,0.0,0.008055686950683594
0,17.0,7.0,0.0,0.0,0.008381128311157227
0,17.0,9.0,0.0,0.0,0.010450124740600586
0,17.0,11.0,0.0,0.0,0.00912332534790039
0,17.0,13.0,0.0,0.0,0.012222051620483398
0,17.0,15.0,0.0,0.0,0.01024627685546875
0,17.0,17.0,0.0,0.0,0.008848905563354492
0,17.0,19.0,0.0,0.0,0.00848388671875
0,17.0,21.0,0.0,0.0,0.008799552917480469
0,17.0,23.0,0.0,0.0,0.009513378143310547
0,17.0,25.0,0.0,0.0,0.009037494659423828
0,17.0,27.0,0.0,0.0,0.010303735733032227
0,17.0,29.0,0.0,0.0,0.009319782257080078
0,17.0,31.0,0.0,0.0,0.008478403091430664
0,17.0,33.0,0.0,0.0,0.007905721664428711
0,17.0,35.0,0.0,0.0,0.010612964630126953
0,17.0,37.0,0.0,0.0,0.00948333740234375
0,17.0,39.0,0.0,0.0,0.008146047592163086
0,17.0,41.0,0.0,0.0,0.008793354034423828
0,19.0,1.0,0.0,0.0,0.009440183639526367
0,19.0,3.0,0.0,0.0,0.008707046508789062
0,19.0,5.0,0.0,0.0,0.008105993270874023
0,19.0,7.0,0.0,0.0,0.007985353469848633
0,19.0,9.0,0.0,0.0,0.008980274200439453
0,19.0,11.0,0.0,0.0,0.008203744888305664
0,19.0,13.0,0.0,0.0,0.007721662521362305
0,19.0,15.0,0.0,0.0,0.010843753814697266
0,19.0,17.0,0.0,0.0,0.009654998779296875
0,19.0,19.0,0.0,0.0,0.011818885803222656
0,19.0,21.0,0.0,0.0,0.008897781372070312
0,19.0,23.0,0.0,0.0,0.01027989387512207
0,19.0,25.0,0.0,0.0,0.007838010787963867
0,19.0,27.0,0.0,0.0,0.008808374404907227
0,19.0,29.0,0.0,0.0,0.008225679397583008
0,19.0,31.0,0.0,0.0,0.00797891616821289
0,19.0,33.0,0.0,0.0,0.008762121200561523
0,19.0,35.0,0.0,0.0,0.008641719818115234
0,19.0,37.0,0.0,0.0,0.00821685791015625
0,19.0,39.0,0.0,0.0,0.008417606353759766
0,19.0,41.0,0.0,0.0,0.009629487991333008
0,21.0,1.0,0.0,0.0,0.008441686630249023
0,21.0,3.0,0.0,0.0,0.00801706314086914
0,21.0,5.0,0.0,0.0,0.009185791015625
0,21.0,7.0,0.0,0.0,0.009343385696411133
0,21.0,9.0,0.0,0.0,0.008051872253417969
0,21.0,11.0,0.0,0.0,0.01080179214477539
0,21.0,13.0,0.0,0.0,0.010231494903564453
0,21.0,15.0,0.0,0.0,0.01072382926940918
0,21.0,17.0,0.0,0.0,0.009203195571899414
0,21.0,19.0,0.0,0.0,0.00793004035949707
0,21.0,21.0,0.0,0.0,0.008841991424560547
0,21.0,23.0,0.0,0.0,0.009729385375976562
0,21.0,25.0,0.0,0.0,0.010184764862060547
0,21.0,27.0,0.0,0.0,0.00793600082397461
0,21.0,29.0,0.0,0.0,0.00873875617980957
0,21.0,31.0,0.0,0.0,0.009160280227661133
0,21.0,33.0,0.0,0.0,0.007846593856811523
0,21.0,35.0,0.0,0.0,0.008367776870727539
0,21.0,37.0,0.0,0.0,0.009464740753173828
0,21.0,39.0,0.0,0.0,0.009358406066894531
0,21.0,41.0,0.0,0.0,0.008220195770263672
0,23.0,1.0,0.0,0.0,0.008696556091308594
0,23.0,3.0,0.0,0.0,0.010782003402709961
0,23.0,5.0,0.0,0.0,0.009900569915771484
0,23.0,7.0,0.0,0.0,0.008200645446777344
0,23.0,9.0,0.0,0.0,0.007992029190063477
0,23.0,11.0,0.0,0.0,0.00951385498046875
0,23.0,13.0,0.0,0.0,0.008383750915527344
0,23.0,15.0,0.0,0.0,0.008500099182128906
0,23.0,17.0,0.0,0.0,0.010340213775634766
0,23.0,19.0,0.0,0.0,0.010649681091308594
0,23.0,21.0,0.0,0.0,0.009693145751953125
0,23.0,23.0,0.0,0.0,0.008759021759033203
0,23.0,25.0,0.0,0.0,0.008079290390014648
0,23.0,27.0,0.0,0.0,0.009236812591552734
0,23.0,29.0,0.0,0.0,0.009305000305175781
0,23.0,31.0,0.0,0.0,0.00910806655883789
0,23.0,33.0,0.0,0.0,0.008280277252197266
0,23.0,35.0,0.0,0.0,0.009980201721191406
0,23.0,37.0,0.0,0.0,0.009032964706420898
0,23.0,39.0,0.0,0.0,0.00886845588684082
0,23.0,41.0,0.0,0.0,0.008472919464111328
0,25.0,1.0,0.0,0.0,0.009140491485595703
0,25.0,3.0,0.0,0.0,0.010267257690429688
0,25.0,5.0,0.0,0.0,0.010126829147338867
0,25.0,7.0,0.0,0.0,0.008419036865234375
0,25.0,9.0,0.0,0.0,0.008214235305786133
0,25.0,11.0,0.0,0.0,0.007977008819580078
0,25.0,13.0,0.0,0.0,0.010684013366699219
0,25.0,15.0,0.0,0.0,0.010607719421386719
0,25.0,17.0,0.0,0.0,0.008982419967651367
0,25.0,19.0,0.0,0.0,0.010162591934204102
0,25.0,21.0,0.0,0.0,0.00960540771484375
0,25.0,23.0,0.0,0.0,0.010185718536376953
0,25.0,25.0,0.0,0.0,0.007860898971557617
0,25.0,27.0,0.0,0.0,0.008719921112060547
0,25.0,29.0,0.0,0.0,0.00792837142944336
0,25.0,31.0,0.0,0.0,0.010629653930664062
0,25.0,33.0,0.0,0.0,0.008605480194091797
0,25.0,35.0,0.0,0.0,0.008909225463867188
0,25.0,37.0,0.0,0.0,0.008755207061767578
0,25.0,39.0,0.0,0.0,0.008590221405029297
0,25.0,41.0,0.0,0.0,0.008221149444580078
0,27.0,1.0,0.0,0.0,0.008530139923095703
0,27.0,3.0,0.0,0.0,0.0073659420013427734
0,27.0,5.0,0.0,0.0,0.0077135562896728516
0,27.0,7.0,0.0,0.0,0.007567882537841797
0,27.0,9.0,0.0,0.0,0.007357358932495117
0,27.0,11.0,0.0,0.0,0.007269859313964844
0,27.0,13.0,0.0,0.0,0.008254051208496094
0,27.0,15.0,0.0,0.0,0.006556034088134766
0,27.0,17.0,0.0,0.0,0.006937980651855469
0,27.0,19.0,0.0,0.0,0.007274150848388672
0,27.0,21.0,0.0,0.0,0.006718873977661133
0,27.0,23.0,0.0,0.0,0.007782697677612305
0,27.0,25.0,0.0,0.0,0.007519245147705078
0,27.0,27.0,0.0,0.0,0.006930828094482422
0,27.0,29.0,0.0,0.0,0.009710550308227539
0,27.0,31.0,0.0,0.0,0.008423805236816406
0,27.0,33.0,0.0,0.0,0.007423877716064453
0,27.0,35.0,0.0,0.0,0.009163618087768555
0,27.0,37.0,0.0,0.0,0.008443593978881836
0,27.0,39.0,0.0,0.0,0.007849931716918945
0,27.0,41.0,0.0,0.0,0.008337259292602539
0,29.0,1.0,0.0,0.0,0.008416414260864258
0,29.0,3.0,0.0,0.0,0.010628223419189453
0,29.0,5.0,0.0,0.0,0.00932168960571289
0,29.0,7.0,0.0,0.0,0.008052587509155273
0,29.0,9.0,0.0,0.0,0.008116483688354492
0,29.0,11.0,0.0,0.0,0.007620096206665039
0,29.0,13.0,0.0,0.0,0.008553743362426758
0,29.0,15.0,0.0,0.0,0.009731054306030273
0,29.0,17.0,0.0,0.0,0.00771331787109375
0,29.0,19.0,0.0,0.0,0.008093833923339844
0,29.0,21.0,0.0,0.0,0.008323431015014648
0,29.0,23.0,0.0,0.0,0.01030278205871582
0,29.0,25.0,0.0,0.0,0.0075800418853759766
0,29.0,27.0,0.0,0.0,0.0078582763671875
0,29.0,29.0,0.0,0.0,0.008545637130737305
0,29.0,31.0,0.0,0.0,0.008055448532104492
0,29.0,33.0,0.0,0.0,0.007638216018676758
0,29.0,35.0,0.0,0.0,0.008768558502197266
0,29.0,37.0,0.0,0.0,0.010087728500366211
0,29.0,39.0,0.0,0.0,0.008473873138427734
0,29.0,41.0,0.0,0.0,0.011214494705200195
0,31.0,1.0,0.0,0.0,0.008221149444580078
0,31.0,3.0,0.0,0.0,0.00791788101196289
0,31.0,5.0,0.0,0.0,0.008399724960327148
0,31.0,7.0,0.0,0.0,0.008757591247558594
0,31.0,9.0,0.0,0.0,0.007837772369384766
0,31.0,11.0,0.0,0.0,0.009441614151000977
0,31.0,13.0,0.0,0.0,0.01023101806640625
0,31.0,15.0,0.0,0.0,0.009177446365356445
0,31.0,17.0,0.0,0.0,0.0076198577880859375
0,31.0,19.0,0.0,0.0,0.007551908493041992
0,31.0,21.0,0.0,0.0,0.008299827575683594
0,31.0,23.0,0.0,0.0,0.007695198059082031
0,31.0,25.0,0.0,0.0,0.007747650146484375
0,31.0,27.0,0.0,0.0,0.008390188217163086
0,31.0,29.0,0.0,0.0,0.00774836540222168
0,31.0,31.0,0.0,0.0,0.00772547721862793
0,31.0,33.0,0.0,0.0,0.010401487350463867
0,31.0,35.0,0.0,0.0,0.009270429611206055
0,31.0,37.0,0.0,0.0,0.007781028747558594
0,31.0,39.0,0.0,0.0,0.007986307144165039
0,31.0,41.0,0.0,0.0,0.009175300598144531
0,33.0,1.0,0.0,0.0,0.007991552352905273
0,33.0,3.0,0.0,0.0,0.00874185562133789
0,33.0,5.0,0.0,0.0,0.007598400115966797
0,33.0,7.0,0.0,0.0,0.007274627685546875
0,33.0,9.0,0.0,0.0,0.008328437805175781
0,33.0,11.0,0.0,0.0,0.010223865509033203
0,33.0,13.0,0.0,0.0,0.009385347366333008
0,33.0,15.0,0.0,0.0,0.007772922515869141
0,33.0,17.0,0.0,0.0,0.008849620819091797
0,33.0,19.0,0.0,0.0,0.008185386657714844
0,33.0,21.0,0.0,0.0,0.007358551025390625
0,33.0,23.0,0.0,0.0,0.008497238159179688
0,33.0,25.0,0.0,0.0,0.00847482681274414
0,33.0,27.0,0.0,0.0,0.00794219970703125
0,33.0,29.0,0.0,0.0,0.010468721389770508
0,33.0,31.0,0.0,0.0,0.01001119613647461
0,33.0,33.0,0.0,0.0,0.01026463508605957
0,33.0,35.0,0.0,0.0,0.008029460906982422
0,33.0,37.0,0.0,0.0,0.009175300598144531
0,33.0,39.0,0.0,0.0,0.008569478988647461
0,33.0,41.0,0.0,0.0,0.007372617721557617
0,35.0,1.0,0.0,0.0,0.007007122039794922
0,35.0,3.0,0.0,0.0,0.006609201431274414
0,35.0,5.0,0.0,0.0,0.006678581237792969
0,35.0,7.0,0.0,0.0,0.0076029300689697266
0,35.0,9.0,0.0,0.0,0.006722688674926758
0,35.0,11.0,0.0,0.0,0.008334636688232422
0,35.0,13.0,0.0,0.0,0.0065746307373046875
0,35.0,15.0,0.0,0.0,0.006365299224853516
0,35.0,17.0,0.0,0.0,0.008830785751342773
0,35.0,19.0,0.0,0.0,0.008214473724365234
0,35.0,21.0,0.0,0.0,0.010289430618286133
0,35.0,23.0,0.0,0.0,0.010866880416870117
0,35.0,25.0,0.0,0.0,0.008905172348022461
0,35.0,27.0,0.0,0.0,0.007238149642944336
0,35.0,29.0,0.0,0.0,0.007970571517944336
0,35.0,31.0,0.0,0.0,0.007113218307495117
0,35.0,33.0,0.0,0.0,0.00976872444152832
0,35.0,35.0,0.0,0.0,0.00866389274597168
0,35.0,37.0,0.0,0.0,0.007305145263671875
0,35.0,39.0,0.0,0.0,0.007154226303100586
0,35.0,41.0,0.0,0.0,0.008687257766723633
0,37.0,1.0,0.0,0.0,0.007236957550048828
0,37.0,3.0,0.0,0.0,0.007343769073486328
0,37.0,5.0,0.0,0.0,0.009092569351196289
0,37.0,7.0,0.0,0.0,0.006542205810546875
0,37.0,9.0,0.0,0.0,0.008966684341430664
0,37.0,11.0,0.0,0.0,0.007772922515869141
0,37.0,13.0,0.0,0.0,0.007895946502685547
0,37.0,15.0,0.0,0.0,0.00845956802368164
0,37.0,17.0,0.0,0.0,0.00983119010925293
0,37.0,19.0,0.0,0.0,0.0072820186614990234
0,37.0,21.0,0.0,0.0,0.008902788162231445
0,37.0,23.0,0.0,0.0,0.007945537567138672
0,37.0,25.0,0.0,0.0,0.008736371994018555
0,37.0,27.0,0.0,0.0,0.00860738754272461
0,37.0,29.0,0.0,0.0,0.009008169174194336
0,37.0,31.0,0.0,0.0,0.008566856384277344
0,37.0,33.0,0.0,0.0,0.009028911590576172
0,37.0,35.0,0.0,0.0,0.007706880569458008
0,37.0,37.0,0.0,0.0,0.00624847412109375
0,37.0,39.0,0.0,0.0,0.007665872573852539
0,37.0,41.0,0.0,0.0,0.007462263107299805
0,39.0,1.0,0.0,0.0,0.007846593856811523
0,39.0,3.0,0.0,0.0,0.00870966911315918
0,39.0,5.0,0.0,0.0,0.007921218872070312
0,39.0,7.0,0.0,0.0,0.007104396820068359
0,39.0,9.0,0.0,0.0,0.008708953857421875
0,39.0,11.0,0.0,0.0,0.006433963775634766
0,39.0,13.0,0.0,0.0,0.0075359344482421875
0,39.0,15.0,0.0,0.0,0.0074100494384765625
0,39.0,17.0,0.0,0.0,0.0075037479400634766
0,39.0,19.0,0.0,0.0,0.007288455963134766
0,39.0,21.0,0.0,0.0,0.006898641586303711
0,39.0,23.0,0.0,0.0,0.00802302360534668
0,39.0,25.0,0.0,0.0,0.0065386295318603516
0,39.0,27.0,0.0,0.0,0.008126974105834961
0,39.0,29.0,0.0,0.0,0.007288694381713867
0,39.0,31.0,0.0,0.0,0.006979465484619141
0,39.0,33.0,0.0,0.0,0.007090568542480469
0,39.0,35.0,0.0,0.0,0.006783723831176758
0,39.0,37.0,0.0,0.0,0.007036447525024414
0,39.0,39.0,0.0,0.0,0.006993293762207031
0,39.0,41.0,0.0,0.0,0.007489919662475586
0,41.0,1.0,0.0,0.0,0.007333278656005859
0,41.0,3.0,0.0,0.0,0.008160829544067383
0,41.0,5.0,0.0,0.0,0.007104396820068359
0,41.0,7.0,0.0,0.0,0.009341001510620117
0,41.0,9.0,0.0,0.0,0.009038209915161133
0,41.0,11.0,0.0,0.0,0.00918889045715332
0,41.0,13.0,0.0,0.0,0.009351015090942383
0,41.0,15.0,0.0,0.0,0.007911920547485352
0,41.0,17.0,0.0,0.0,0.008289098739624023
0,41.0,19.0,0.0,0.0,0.010310173034667969
0,41.0,21.0,0.0,0.0,0.007891416549682617
0,41.0,23.0,0.0,0.0,0.007013559341430664
0,41.0,25.0,0.0,0.0,0.008609294891357422
0,41.0,27.0,0.0,0.0,0.0072062015533447266
0,41.0,29.0,0.0,0.0,0.008525848388671875
0,41.0,31.0,0.0,0.0,0.007427215576171875
0,41.0,33.0,0.0,0.0,0.008160591125488281
0,41.0,35.0,0.0,0.0,0.008771657943725586
0,41.0,37.0,0.0,0.0,0.0076367855072021484
0,41.0,39.0,0.0,0.0,0.00677800178527832
0,41.0,41.0,0.0,0.0,0.008753061294555664
