,Blur Map,Blur Box,Average Matches,Max Matches,Average Time
0,7,25,1,1,0.003010988235474
0,7,27,1,1,0.00254225730896
0,7,29,1,1,0.004707098007202
0,7,31,1,1,0.002589225769043
0,7,33,0,0,0.002395629882813
0,7,35,0,0,0.002628326416016
0,7,37,0,0,0.002243995666504
0,7,39,0,0,0.002283573150635
0,7,41,0,0,0.002705335617065
0,9,1,0,0,0.002516984939575
0,9,3,0,0,0.002816200256348
0,9,5,0,0,0.002508401870728
0,9,7,0,0,0.002582311630249
0,9,9,0,0,0.002586603164673
0,9,11,0,0,0.002825260162354
0,9,13,0,0,0.00270414352417
0,9,15,0,0,0.003387212753296
0,9,17,0,0,0.00255274772644
0,9,19,0,0,0.003085851669312
0,9,21,0,0,0.003168106079102
0,9,23,0,0,0.0028235912323
0,9,25,0,0,0.002789735794067
0,9,27,0,0,0.003401756286621
0,9,29,0,0,0.002636432647705
0,9,31,0,0,0.002775430679321
0,9,33,0,0,0.003111839294434
0,9,35,0,0,0.002749681472778
0,9,37,0,0,0.002873182296753
0,9,39,0,0,0.002951860427856
0,9,41,0,0,0.00255823135376
0,11,1,0,0,0.00265645980835
0,11,3,0,0,0.002386093139648
0,11,5,0,0,0.002464532852173
0,11,7,0,0,0.002156972885132
0,11,9,0,0,0.002657890319824
0,11,11,0,0,0.002278089523315
0,11,13,0,0,0.002346038818359
0,11,15,0,0,0.002760410308838
0,11,17,0,0,0.002211809158325
0,11,19,0,0,0.002133369445801
0,11,21,0,0,0.0027174949646
0,11,23,0,0,0.002136468887329
0,11,25,0,0,0.002252340316772
0,11,27,0,0,0.003108739852905
0,11,29,0,0,0.002493858337402
0,11,31,0,0,0.002912998199463
0,11,33,0,0,0.006150960922241
0,11,35,0,0,0.002679586410522
0,11,37,0,0,0.002880573272705
0,11,39,0,0,0.003032445907593
0,11,41,0,0,0.002872467041016
0,13,1,0,0,0.003396987915039
0,13,3,0,0,0.003023147583008
0,13,5,0,0,0.00269889831543
0,13,7,0,0,0.003302812576294
0,13,9,0,0,0.002988815307617
0,13,11,0,0,0.002936363220215
0,13,13,0,0,0.00272011756897
0,13,15,0,0,0.002689838409424
0,13,17,0,0,0.003342628479004
0,13,19,0,0,0.002506732940674
0,13,21,0,0,0.003023147583008
0,13,23,0,0,0.002900838851929
0,13,25,0,0,0.002290010452271
0,13,27,0,0,0.002325534820557
0,13,29,0,0,0.002640008926392
0,13,31,0,0,0.002262115478516
0,13,33,0,0,0.00235390663147
0,13,35,0,0,0.002342939376831
0,13,37,0,0,0.002536773681641
0,13,39,0,0,0.002447366714478
0,13,41,0,0,0.00243878364563
0,15,1,0,0,0.002529382705688
0,15,3,0,0,0.002384662628174
0,15,5,0,0,0.002151966094971
0,15,7,0,0,0.003037214279175
0,15,9,0,0,0.002135276794434
0,15,11,0,0,0.002308368682861
0,15,13,0,0,0.002936124801636
0,15,15,0,0,0.002517223358154
0,15,17,0,0,0.002607822418213
0,15,19,0,0,0.002792835235596
0,15,21,0,0,0.002370119094849
0,15,23,0,0,0.002988338470459
0,15,25,0,0,0.003041505813599
0,15,27,0,0,0.002376794815063
0,15,29,0,0,0.003076314926147
0,15,31,0,0,0.003090381622314
0,15,33,0,0,0.002883434295654
0,15,35,0,0,0.002229690551758
0,15,37,0,0,0.003037929534912
0,15,39,0,0,0.002284288406372
0,15,41,0,0,0.002259969711304
0,17,1,0,0,0.003000974655151
0,17,3,0,0,0.002326488494873
0,17,5,0,0,0.002665996551514
0,17,7,0,0,0.002679109573364
0,17,9,0,0,0.002740144729614
0,17,11,0,0,0.002379894256592
0,17,13,0,0,0.002606153488159
0,17,15,0,0,0.002558469772339
0,17,17,0,0,0.002130270004272
0,17,19,0,0,0.002166271209717
0,17,21,0,0,0.003022909164429
0,17,23,0,0,0.002564191818237
0,17,25,0,0,0.002097368240356
0,17,27,0,0,0.003234624862671
0,17,29,0,0,0.002371311187744
0,17,31,0,0,0.00286865234375
0,17,33,0,0,0.002628803253174
0,17,35,0,0,0.002670288085938
0,17,37,0,0,0.002708435058594
0,17,39,0,0,0.002421855926514
0,17,41,0,0,0.002677917480469
0,19,1,0,0,0.00238823890686
0,19,3,0,0,0.003108263015747
0,19,5,0,0,0.002868175506592
0,19,7,0,0,0.002684354782105
0,19,9,0,0,0.002547740936279
0,19,11,0,0,0.002143144607544
0,19,13,0,0,0.002765893936157
0,19,15,0,0,0.002135753631592
0,19,17,0,0,0.002365350723267
0,19,19,0,0,0.00434422492981
0,19,21,0,0,0.002649545669556
0,19,23,0,0,0.002690076828003
0,19,25,0,0,0.002366542816162
0,19,27,0,0,0.002952337265015
0,19,29,0,0,0.002066135406494
0,19,31,0,0,0.001941680908203
0,19,33,0,0,0.002534151077271
0,19,35,0,0,0.002471446990967
0,19,37,0,0,0.002813577651978
0,19,39,0,0,0.00279688835144
0,19,41,0,0,0.002181053161621
0,21,1,0,0,0.002073287963867
0,21,3,0,0,0.003009796142578
0,21,5,0,0,0.001994371414185
0,21,7,0,0,0.002923250198364
0,21,9,0,0,0.002602100372314
0,21,11,0,0,0.002214670181274
0,21,13,0,0,0.002086400985718
0,21,15,0,0,0.002032041549683
0,21,17,0,0,0.002671480178833
0,21,19,0,0,0.002483129501343
0,21,21,0,0,0.00228476524353
0,21,23,0,0,0.002340793609619
0,21,25,0,0,0.002279281616211
0,21,27,0,0,0.003018379211426
0,21,29,0,0,0.00244927406311
0,21,31,0,0,0.001920223236084
0,21,33,0,0,0.002527952194214
0,21,35,0,0,0.002757549285889
0,21,37,0,0,0.002554416656494
0,21,39,0,0,0.002480030059814
0,21,41,0,0,0.003082036972046
0,23,1,0,0,0.001945972442627
0,23,3,0,0,0.002009391784668
0,23,5,0,0,0.002053022384644
0,23,7,0,0,0.002131223678589
0,23,9,0,0,0.002041578292847
0,23,11,0,0,0.001800775527954
0,23,13,0,0,0.002398014068604
0,23,15,0,0,0.001947641372681
0,23,17,0,0,0.002422094345093
0,23,19,0,0,0.002215147018433
0,23,21,0,0,0.002578973770142
0,23,23,0,0,0.002095699310303
0,23,25,0,0,0.001790523529053
0,23,27,0,0,0.002532720565796
0,23,29,0,0,0.001819849014282
0,23,31,0,0,0.002362012863159
0,23,33,0,0,0.002544403076172
0,23,35,0,0,0.002202987670898
0,23,37,0,0,0.002272605895996
0,23,39,0,0,0.002267360687256
0,23,41,0,0,0.002303838729858
0,25,1,0,0,0.002371549606323
0,25,3,0,0,0.002067089080811
0,25,5,0,0,0.002347230911255
0,25,7,0,0,0.001878499984741
0,25,9,0,0,0.002012252807617
0,25,11,0,0,0.002506971359253
0,25,13,0,0,0.002079010009766
0,25,15,0,0,0.001994132995605
0,25,17,0,0,0.001950979232788
0,25,19,0,0,0.002033710479736
0,25,21,0,0,0.002065658569336
0,25,23,0,0,0.001888990402222
0,25,25,0,0,0.002564668655396
0,25,27,0,0,0.001736879348755
0,25,29,0,0,0.002096176147461
0,25,31,0,0,0.001771450042725
0,25,33,0,0,0.002763509750366
0,25,35,0,0,0.001992225646973
0,25,37,0,0,0.001911401748657
0,25,39,0,0,0.00306224822998
0,25,41,0,0,0.002313613891602
0,27,1,0,0,0.001940250396729
0,27,3,0,0,0.002770662307739
0,27,5,0,0,0.002240657806396
0,27,7,0,0,0.002061128616333
0,27,9,0,0,0.001991748809814
0,27,11,0,0,0.002208948135376
0,27,13,0,0,0.00188684463501
0,27,15,0,0,0.002180814743042
0,27,17,0,0,0.00238561630249
0,27,19,0,0,0.002116203308105
0,27,21,0,0,0.002135276794434
0,27,23,0,0,0.002673864364624
0,27,25,0,0,0.002153873443604
0,27,27,0,0,0.002197980880737
0,27,29,0,0,0.002333879470825
0,27,31,0,0,0.002198934555054
0,27,33,0,0,0.002042293548584
0,27,35,0,0,0.002097368240356
0,27,37,0,0,0.002420902252197
0,27,39,0,0,0.002028226852417
0,27,41,0,0,0.002202749252319
0,29,1,0,0,0.002838373184204
0,29,3,0,0,0.001883745193481
0,29,5,0,0,0.001839876174927
0,29,7,0,0,0.002466678619385
0,29,9,0,0,0.002464056015015
0,29,11,0,0,0.002880573272705
0,29,13,0,0,0.002416849136353
0,29,15,0,0,0.002076387405396
0,29,17,0,0,0.002135038375855
0,29,19,0,0,0.002175331115723
0,29,21,0,0,0.002412796020508
0,29,23,0,0,0.002264261245728
0,29,25,0,0,0.001842737197876
0,29,27,0,0,0.002547979354858
0,29,29,0,0,0.002100944519043
0,29,31,0,0,0.001927614212036
0,29,33,0,0,0.001774311065674
0,29,35,0,0,0.002236366271973
0,29,37,0,0,0.001989364624023
0,29,39,0,0,0.001837253570557
0,29,41,0,0,0.002537250518799
0,31,1,0,0,0.00238823890686
0,31,3,0,0,0.002047538757324
0,31,5,0,0,0.00250506401062
0,31,7,0,0,0.002377033233643
0,31,9,0,0,0.002326965332031
0,31,11,0,0,0.002286672592163
0,31,13,0,0,0.002552270889282
0,31,15,0,0,0.002386808395386
0,31,17,0,0,0.002230644226074
0,31,19,0,0,0.002469301223755
0,31,21,0,0,0.002438306808472
0,31,23,0,0,0.002548933029175
0,31,25,0,0,0.002475261688232
0,31,27,0,0,0.002191543579102
0,31,29,0,0,0.002161264419556
0,31,31,0,0,0.002349138259888
0,31,33,0,0,0.002119302749634
0,31,35,0,0,0.002118110656738
0,31,37,0,0,0.002419948577881
0,31,39,0,0,0.002039432525635
0,31,41,0,0,0.001986026763916
0,33,1,0,0,0.002655744552612
0,33,3,0,0,0.001961231231689
0,33,5,0,0,0.001990795135498
0,33,7,0,0,0.002275228500366
0,33,9,0,0,0.00195574760437
0,33,11,0,0,0.001837730407715
0,33,13,0,0,0.002058744430542
0,33,15,0,0,0.002050876617432
0,33,17,0,0,0.002001047134399
0,33,19,0,0,0.002249479293823
0,33,21,0,0,0.002759695053101
0,33,23,0,0,0.002178907394409
0,33,25,0,0,0.001885652542114
0,33,27,0,0,0.003021001815796
0,33,29,0,0,0.002798557281494
0,33,31,0,0,0.001884937286377
0,33,33,0,0,0.002254724502563
0,33,35,0,0,0.002045869827271
0,33,37,0,0,0.001911640167236
0,33,39,0,0,0.002119064331055
0,33,41,0,0,0.002044439315796
0,35,1,0,0,0.001980781555176
0,35,3,0,0,0.001988649368286
0,35,5,0,0,0.002579689025879
0,35,7,0,0,0.002743482589722
0,35,9,0,0,0.002127885818481
0,35,11,0,0,0.002469778060913
0,35,13,0,0,0.001967906951904
0,35,15,0,0,0.001972436904907
0,35,17,0,0,0.002285480499268
0,35,19,0,0,0.00231409072876
0,35,21,0,0,0.002507448196411
0,35,23,0,0,0.002130746841431
0,35,25,0,0,0.002208471298218
0,35,27,0,0,0.002456665039063
0,35,29,0,0,0.001868486404419
0,35,31,0,0,0.002565383911133
0,35,33,0,0,0.002270698547363
0,35,35,0,0,0.002055883407593
0,35,37,0,0,0.00280499458313
0,35,39,0,0,0.002449750900269
0,35,41,0,0,0.002522230148315
0,37,1,0,0,0.001882791519165
0,37,3,0,0,0.002675294876099
0,37,5,0,0,0.002508401870728
0,37,7,0,0,0.001892805099487
0,37,9,0,0,0.002795219421387
0,37,11,0,0,0.001832962036133
0,37,13,0,0,0.002020120620728
0,37,15,0,0,0.002238273620605
0,37,17,0,0,0.002110004425049
0,37,19,0,0,0.002208232879639
0,37,21,0,0,0.002376794815063
0,37,23,0,0,0.002154588699341
0,37,25,0,0,0.002486228942871
0,37,27,0,0,0.0018630027771
0,37,29,0,0,0.003026962280273
0,37,31,0,0,0.002139329910278
0,37,33,0,0,0.002005100250244
0,37,35,0,0,0.002414703369141
0,37,37,0,0,0.002605199813843
0,37,39,0,0,0.00228762626648
0,37,41,0,0,0.002183437347412
0,39,1,0,0,0.003046035766602
0,39,3,0,0,0.002681493759155
0,39,5,0,0,0.002573013305664
0,39,7,0,0,0.002662658691406
0,39,9,0,0,0.002226829528809
0,39,11,0,0,0.001890182495117
0,39,13,0,0,0.002468585968018
0,39,15,0,0,0.002395391464233
0,39,17,0,0,0.002038717269897
0,39,19,0,0,0.002434253692627
0,39,21,0,0,0.002182483673096
0,39,23,0,0,0.00190806388855
0,39,25,0,0,0.002701997756958
0,39,27,0,0,0.002116203308105
0,39,29,0,0,0.002465724945068
0,39,31,0,0,0.003245830535889
0,39,33,0,0,0.003066062927246
0,39,35,0,0,0.003422260284424
0,39,37,0,0,0.002726554870605
0,39,39,0,0,0.002401828765869
0,39,41,0,0,0.003379583358765
0,41,1,0,0,0.002537965774536
0,41,3,0,0,0.003057956695557
0,41,5,0,0,0.002832412719727
0,41,7,0,0,0.00242018699646
0,41,9,0,0,0.002982616424561
0,41,11,0,0,0.002449035644531
0,41,13,0,0,0.002803087234497
0,41,15,0,0,0.003366470336914
0,41,17,0,0,0.002999067306519
0,41,19,0,0,0.002407789230347
0,41,21,0,0,0.003115653991699
0,41,23,0,0,0.00229024887085
0,41,25,0,0,0.002384185791016
0,41,27,0,0,0.003215074539185
0,41,29,0,0,0.00276517868042
0,41,31,0,0,0.002542018890381
0,41,33,0,0,0.003135204315186
0,41,35,0,0,0.002539873123169
0,41,37,0,0,0.003449678421021
0,41,39,0,0,0.003129243850708
0,41,41,0,0,0.002326250076294
