,Blur Map,Blur Box,Average Matches,Max Matches,Average Time
0,1.0,1.0,0.0,0.0,0.007574558258056641
0,1.0,3.0,0.0,0.0,0.0068454742431640625
0,1.0,5.0,0.0,0.0,0.006804943084716797
0,1.0,7.0,0.0,0.0,0.007252216339111328
0,1.0,9.0,0.0,0.0,0.007870197296142578
0,1.0,11.0,0.0,0.0,0.006562709808349609
0,1.0,13.0,0.0,0.0,0.007855415344238281
0,1.0,15.0,0.0,0.0,0.008782386779785156
0,1.0,17.0,0.0,0.0,0.007291078567504883
0,1.0,19.0,0.0,0.0,0.007004976272583008
0,1.0,21.0,0.0,0.0,0.007602214813232422
0,1.0,23.0,0.0,0.0,0.007274150848388672
0,1.0,25.0,0.0,0.0,0.007354021072387695
0,1.0,27.0,0.0,0.0,0.0065958499908447266
0,1.0,29.0,0.0,0.0,0.0068967342376708984
0,1.0,31.0,0.0,0.0,0.00880742073059082
0,1.0,33.0,0.0,0.0,0.006655454635620117
0,1.0,35.0,0.0,0.0,0.0073201656341552734
0,1.0,37.0,0.0,0.0,0.007863998413085938
0,1.0,39.0,0.0,0.0,0.0074193477630615234
0,1.0,41.0,0.0,0.0,0.010355949401855469
0,3.0,1.0,0.0,0.0,0.009362936019897461
0,3.0,3.0,0.0,0.0,0.007873773574829102
0,3.0,5.0,0.0,0.0,0.00843954086303711
0,3.0,7.0,0.0,0.0,0.008658409118652344
0,3.0,9.0,0.0,0.0,0.010774850845336914
0,3.0,11.0,0.0,0.0,0.007722139358520508
0,3.0,13.0,0.0,0.0,0.007071018218994141
0,3.0,15.0,0.0,0.0,0.008188962936401367
0,3.0,17.0,0.0,0.0,0.008714437484741211
0,3.0,19.0,0.0,0.0,0.007811069488525391
0,3.0,21.0,0.0,0.0,0.007741212844848633
0,3.0,23.0,0.0,0.0,0.007865667343139648
0,3.0,25.0,0.0,0.0,0.006940364837646484
0,3.0,27.0,0.0,0.0,0.006910562515258789
0,3.0,29.0,0.0,0.0,0.0075991153717041016
0,3.0,31.0,0.0,0.0,0.006849050521850586
0,3.0,33.0,0.0,0.0,0.007520914077758789
0,3.0,35.0,0.0,0.0,0.007297992706298828
0,3.0,37.0,0.0,0.0,0.010108470916748047
0,3.0,39.0,0.0,0.0,0.008278369903564453
0,3.0,41.0,0.0,0.0,0.008738279342651367
0,5.0,1.0,0.0,0.0,0.007865428924560547
0,5.0,3.0,0.0,0.0,0.006636857986450195
0,5.0,5.0,0.0,0.0,0.007698535919189453
0,5.0,7.0,0.0,0.0,0.007256507873535156
0,5.0,9.0,0.0,0.0,0.008717536926269531
0,5.0,11.0,0.0,0.0,0.007906913757324219
0,5.0,13.0,0.0,0.0,0.007012605667114258
0,5.0,15.0,0.0,0.0,0.009009361267089844
0,5.0,17.0,0.0,0.0,0.008188486099243164
0,5.0,19.0,0.0,0.0,0.006448268890380859
0,5.0,21.0,0.0,0.0,0.0078125
0,5.0,23.0,0.0,0.0,0.009187459945678711
0,5.0,25.0,0.0,0.0,0.0084991455078125
0,5.0,27.0,0.0,0.0,0.0075685977935791016
0,5.0,29.0,0.0,0.0,0.00876760482788086
0,5.0,31.0,0.0,0.0,0.008038043975830078
0,5.0,33.0,0.0,0.0,0.0072171688079833984
0,5.0,35.0,0.0,0.0,0.008945703506469727
0,5.0,37.0,0.0,0.0,0.00731658935546875
0,5.0,39.0,0.0,0.0,0.00802302360534668
0,5.0,41.0,0.0,0.0,0.009484291076660156
0,7.0,1.0,0.0,0.0,0.0076906681060791016
