,Blur Map,Blur Box,Average Matches,Max Matches,Average Time
0,13.0,25.0,1.0,1.0,0.004634857177734375
0,13.0,27.0,1.0,1.0,0.004363059997558594
0,13.0,29.0,1.0,1.0,0.004111051559448242
0,13.0,31.0,1.0,1.0,0.003679513931274414
0,13.0,33.0,1.0,1.0,0.004155397415161133
0,13.0,35.0,1.0,1.0,0.0035784244537353516
0,13.0,37.0,1.0,1.0,0.0038406848907470703
0,13.0,39.0,1.0,1.0,0.0042972564697265625
0,13.0,41.0,1.0,1.0,0.004085063934326172
0,15.0,1.0,1.0,1.0,0.003609180450439453
0,15.0,3.0,1.0,1.0,0.003650665283203125
0,15.0,5.0,1.0,1.0,0.003603696823120117
0,15.0,7.0,1.0,1.0,0.0046613216400146484
0,15.0,9.0,1.0,1.0,0.00354766845703125
0,15.0,11.0,1.0,1.0,0.00439453125
0,15.0,13.0,1.0,1.0,0.0040853023529052734
0,15.0,15.0,1.0,1.0,0.003985166549682617
0,15.0,17.0,1.0,1.0,0.004030942916870117
0,15.0,19.0,1.0,1.0,0.003408670425415039
0,15.0,21.0,1.0,1.0,0.004308223724365234
0,15.0,23.0,1.0,1.0,0.003414154052734375
0,15.0,25.0,1.0,1.0,0.004011869430541992
0,15.0,27.0,1.0,1.0,0.003737926483154297
0,15.0,29.0,1.0,1.0,0.0034859180450439453
0,15.0,31.0,1.0,1.0,0.004161834716796875
0,15.0,33.0,1.0,1.0,0.0036602020263671875
0,15.0,35.0,1.0,1.0,0.0041692256927490234
0,15.0,37.0,1.0,1.0,0.0037932395935058594
0,15.0,39.0,1.0,1.0,0.0034275054931640625
0,15.0,41.0,1.0,1.0,0.004167079925537109
0,17.0,1.0,0.0,0.0,0.0036046504974365234
0,17.0,3.0,0.0,0.0,0.003797292709350586
0,17.0,5.0,0.0,0.0,0.0033676624298095703
0,17.0,7.0,0.0,0.0,0.0034151077270507812
0,17.0,9.0,0.0,0.0,0.004706621170043945
0,17.0,11.0,0.0,0.0,0.0033025741577148438
0,17.0,13.0,0.0,0.0,0.003508329391479492
0,17.0,15.0,0.0,0.0,0.003494739532470703
0,17.0,17.0,0.0,0.0,0.0033533573150634766
0,17.0,19.0,0.0,0.0,0.0043261051177978516
0,17.0,21.0,0.0,0.0,0.0032677650451660156
0,17.0,23.0,0.0,0.0,0.003675222396850586
0,17.0,25.0,0.0,0.0,0.004171848297119141
0,17.0,27.0,0.0,0.0,0.0035598278045654297
0,17.0,29.0,0.0,0.0,0.00444793701171875
0,17.0,31.0,0.0,0.0,0.00408482551574707
0,17.0,33.0,0.0,0.0,0.003679037094116211
0,17.0,35.0,0.0,0.0,0.0035965442657470703
0,17.0,37.0,0.0,0.0,0.003883838653564453
0,17.0,39.0,0.0,0.0,0.0032563209533691406
0,17.0,41.0,0.0,0.0,0.0042877197265625
0,19.0,1.0,0.0,0.0,0.004723072052001953
0,19.0,3.0,0.0,0.0,0.0038788318634033203
0,19.0,5.0,0.0,0.0,0.004637956619262695
0,19.0,7.0,0.0,0.0,0.0033893585205078125
0,19.0,9.0,0.0,0.0,0.004371166229248047
0,19.0,11.0,0.0,0.0,0.003751039505004883
0,19.0,13.0,0.0,0.0,0.004183530807495117
0,19.0,15.0,0.0,0.0,0.0038449764251708984
0,19.0,17.0,0.0,0.0,0.003880023956298828
0,19.0,19.0,0.0,0.0,0.004533529281616211
0,19.0,21.0,0.0,0.0,0.005390167236328125
0,19.0,23.0,0.0,0.0,0.0037589073181152344
0,19.0,25.0,0.0,0.0,0.0033185482025146484
0,19.0,27.0,0.0,0.0,0.004928112030029297
0,19.0,29.0,0.0,0.0,0.003323078155517578
0,19.0,31.0,0.0,0.0,0.0038819313049316406
0,19.0,33.0,0.0,0.0,0.003798246383666992
0,19.0,35.0,0.0,0.0,0.0035963058471679688
0,19.0,37.0,0.0,0.0,0.004270076751708984
0,19.0,39.0,0.0,0.0,0.0036933422088623047
0,19.0,41.0,0.0,0.0,0.00429081916809082
0,21.0,1.0,0.0,0.0,0.003458261489868164
0,21.0,3.0,0.0,0.0,0.00443577766418457
0,21.0,5.0,0.0,0.0,0.0039577484130859375
0,21.0,7.0,0.0,0.0,0.004327297210693359
0,21.0,9.0,0.0,0.0,0.004134654998779297
0,21.0,11.0,0.0,0.0,0.0035812854766845703
0,21.0,13.0,0.0,0.0,0.003523111343383789
0,21.0,15.0,0.0,0.0,0.0032846927642822266
0,21.0,17.0,0.0,0.0,0.004281044006347656
0,21.0,19.0,0.0,0.0,0.00296783447265625
0,21.0,21.0,0.0,0.0,0.0029518604278564453
0,21.0,23.0,0.0,0.0,0.0035009384155273438
0,21.0,25.0,0.0,0.0,0.0036821365356445312
0,21.0,27.0,0.0,0.0,0.0036029815673828125
0,21.0,29.0,0.0,0.0,0.0031609535217285156
0,21.0,31.0,0.0,0.0,0.0031485557556152344
0,21.0,33.0,0.0,0.0,0.004110813140869141
0,21.0,35.0,0.0,0.0,0.003650665283203125
0,21.0,37.0,0.0,0.0,0.004741668701171875
0,21.0,39.0,0.0,0.0,0.003803253173828125
0,21.0,41.0,0.0,0.0,0.004801750183105469
0,23.0,1.0,0.0,0.0,0.004468679428100586
0,23.0,3.0,0.0,0.0,0.003613710403442383
0,23.0,5.0,0.0,0.0,0.004464387893676758
0,23.0,7.0,0.0,0.0,0.003465414047241211
0,23.0,9.0,0.0,0.0,0.004018068313598633
0,23.0,11.0,0.0,0.0,0.004389524459838867
0,23.0,13.0,0.0,0.0,0.0038003921508789062
0,23.0,15.0,0.0,0.0,0.004033565521240234
0,23.0,17.0,0.0,0.0,0.0036764144897460938
0,23.0,19.0,0.0,0.0,0.004653215408325195
0,23.0,21.0,0.0,0.0,0.004771709442138672
0,23.0,23.0,0.0,0.0,0.004250764846801758
0,23.0,25.0,0.0,0.0,0.004486083984375
0,23.0,27.0,0.0,0.0,0.003900289535522461
0,23.0,29.0,0.0,0.0,0.0036771297454833984
0,23.0,31.0,0.0,0.0,0.004405975341796875
0,23.0,33.0,0.0,0.0,0.004217386245727539
0,23.0,35.0,0.0,0.0,0.003947257995605469
0,23.0,37.0,0.0,0.0,0.0037698745727539062
0,23.0,39.0,0.0,0.0,0.0035409927368164062
0,23.0,41.0,0.0,0.0,0.0041468143463134766
0,25.0,1.0,0.0,0.0,0.0037386417388916016
0,25.0,3.0,0.0,0.0,0.0038449764251708984
0,25.0,5.0,0.0,0.0,0.004420757293701172
0,25.0,7.0,0.0,0.0,0.0038437843322753906
0,25.0,9.0,0.0,0.0,0.003473520278930664
0,25.0,11.0,0.0,0.0,0.003353595733642578
0,25.0,13.0,0.0,0.0,0.004084587097167969
0,25.0,15.0,0.0,0.0,0.003943681716918945
0,25.0,17.0,0.0,0.0,0.003752470016479492
0,25.0,19.0,0.0,0.0,0.0036156177520751953
0,25.0,21.0,0.0,0.0,0.0037696361541748047
0,25.0,23.0,0.0,0.0,0.0038089752197265625
0,25.0,25.0,0.0,0.0,0.003315448760986328
0,25.0,27.0,0.0,0.0,0.003625154495239258
0,25.0,29.0,0.0,0.0,0.0038874149322509766
0,25.0,31.0,0.0,0.0,0.0035791397094726562
0,25.0,33.0,0.0,0.0,0.004243373870849609
0,25.0,35.0,0.0,0.0,0.003089427947998047
0,25.0,37.0,0.0,0.0,0.0035858154296875
0,25.0,39.0,0.0,0.0,0.003564596176147461
0,25.0,41.0,0.0,0.0,0.00488734245300293
0,27.0,1.0,0.0,0.0,0.004121065139770508
0,27.0,3.0,0.0,0.0,0.005688667297363281
0,27.0,5.0,0.0,0.0,0.0036988258361816406
0,27.0,7.0,0.0,0.0,0.0029096603393554688
0,27.0,9.0,0.0,0.0,0.003658294677734375
0,27.0,11.0,0.0,0.0,0.0039021968841552734
0,27.0,13.0,0.0,0.0,0.0031337738037109375
0,27.0,15.0,0.0,0.0,0.004580974578857422
0,27.0,17.0,0.0,0.0,0.003282308578491211
0,27.0,19.0,0.0,0.0,0.003582477569580078
0,27.0,21.0,0.0,0.0,0.003307342529296875
0,27.0,23.0,0.0,0.0,0.0033445358276367188
0,27.0,25.0,0.0,0.0,0.0037126541137695312
0,27.0,27.0,0.0,0.0,0.0034339427947998047
0,27.0,29.0,0.0,0.0,0.0036344528198242188
0,27.0,31.0,0.0,0.0,0.003664731979370117
0,27.0,33.0,0.0,0.0,0.003479480743408203
0,27.0,35.0,0.0,0.0,0.004278659820556641
0,27.0,37.0,0.0,0.0,0.003999471664428711
0,27.0,39.0,0.0,0.0,0.003262042999267578
0,27.0,41.0,0.0,0.0,0.0031621456146240234
0,29.0,1.0,0.0,0.0,0.0030319690704345703
0,29.0,3.0,0.0,0.0,0.003548145294189453
0,29.0,5.0,0.0,0.0,0.003522634506225586
0,29.0,7.0,0.0,0.0,0.0031414031982421875
0,29.0,9.0,0.0,0.0,0.0046427249908447266
0,29.0,11.0,0.0,0.0,0.0032355785369873047
0,29.0,13.0,0.0,0.0,0.003992557525634766
0,29.0,15.0,0.0,0.0,0.003607511520385742
0,29.0,17.0,0.0,0.0,0.0034084320068359375
0,29.0,19.0,0.0,0.0,0.004328727722167969
0,29.0,21.0,0.0,0.0,0.003781557083129883
0,29.0,23.0,0.0,0.0,0.003872394561767578
0,29.0,25.0,0.0,0.0,0.003606081008911133
0,29.0,27.0,0.0,0.0,0.0034973621368408203
0,29.0,29.0,0.0,0.0,0.0049893856048583984
0,29.0,31.0,0.0,0.0,0.0036628246307373047
0,29.0,33.0,0.0,0.0,0.0048100948333740234
0,29.0,35.0,0.0,0.0,0.003728151321411133
0,29.0,37.0,0.0,0.0,0.003891468048095703
0,29.0,39.0,0.0,0.0,0.0033919811248779297
0,29.0,41.0,0.0,0.0,0.0037724971771240234
0,31.0,1.0,0.0,0.0,0.0045816898345947266
0,31.0,3.0,0.0,0.0,0.003740072250366211
0,31.0,5.0,0.0,0.0,0.004784822463989258
0,31.0,7.0,0.0,0.0,0.0036067962646484375
0,31.0,9.0,0.0,0.0,0.004161357879638672
0,31.0,11.0,0.0,0.0,0.003780364990234375
0,31.0,13.0,0.0,0.0,0.003813028335571289
0,31.0,15.0,0.0,0.0,0.003928661346435547
0,31.0,17.0,0.0,0.0,0.0037293434143066406
0,31.0,19.0,0.0,0.0,0.004756927490234375
0,31.0,21.0,0.0,0.0,0.0035827159881591797
0,31.0,23.0,0.0,0.0,0.004260540008544922
0,31.0,25.0,0.0,0.0,0.00469660758972168
0,31.0,27.0,0.0,0.0,0.004074811935424805
0,31.0,29.0,0.0,0.0,0.004686117172241211
0,31.0,31.0,0.0,0.0,0.0036058425903320312
0,31.0,33.0,0.0,0.0,0.0038115978240966797
0,31.0,35.0,0.0,0.0,0.0038383007049560547
0,31.0,37.0,0.0,0.0,0.0040013790130615234
0,31.0,39.0,0.0,0.0,0.0033502578735351562
0,31.0,41.0,0.0,0.0,0.004868268966674805
0,33.0,1.0,0.0,0.0,0.0035436153411865234
0,33.0,3.0,0.0,0.0,0.0036373138427734375
0,33.0,5.0,0.0,0.0,0.0038301944732666016
0,33.0,7.0,0.0,0.0,0.004186868667602539
0,33.0,9.0,0.0,0.0,0.004372358322143555
0,33.0,11.0,0.0,0.0,0.0038504600524902344
0,33.0,13.0,0.0,0.0,0.004160404205322266
0,33.0,15.0,0.0,0.0,0.0038957595825195312
0,33.0,17.0,0.0,0.0,0.00446319580078125
0,33.0,19.0,0.0,0.0,0.004513740539550781
0,33.0,21.0,0.0,0.0,0.0038423538208007812
0,33.0,23.0,0.0,0.0,0.0041675567626953125
0,33.0,25.0,0.0,0.0,0.004104137420654297
0,33.0,27.0,0.0,0.0,0.004192829132080078
0,33.0,29.0,0.0,0.0,0.004385948181152344
0,33.0,31.0,0.0,0.0,0.0038394927978515625
0,33.0,33.0,0.0,0.0,0.003276348114013672
0,33.0,35.0,0.0,0.0,0.004935264587402344
0,33.0,37.0,0.0,0.0,0.0031707286834716797
0,33.0,39.0,0.0,0.0,0.004198312759399414
0,33.0,41.0,0.0,0.0,0.003591299057006836
0,35.0,1.0,0.0,0.0,0.003373384475708008
0,35.0,3.0,0.0,0.0,0.0035490989685058594
0,35.0,5.0,0.0,0.0,0.003443002700805664
0,35.0,7.0,0.0,0.0,0.003809213638305664
0,35.0,9.0,0.0,0.0,0.0032401084899902344
0,35.0,11.0,0.0,0.0,0.003184080123901367
0,35.0,13.0,0.0,0.0,0.004261493682861328
0,35.0,15.0,0.0,0.0,0.0031070709228515625
0,35.0,17.0,0.0,0.0,0.0034852027893066406
0,35.0,19.0,0.0,0.0,0.0036950111389160156
0,35.0,21.0,0.0,0.0,0.004013538360595703
0,35.0,23.0,0.0,0.0,0.00448298454284668
0,35.0,25.0,0.0,0.0,0.003687143325805664
0,35.0,27.0,0.0,0.0,0.004063606262207031
0,35.0,29.0,0.0,0.0,0.0038137435913085938
0,35.0,31.0,0.0,0.0,0.004166841506958008
0,35.0,33.0,0.0,0.0,0.004250764846801758
0,35.0,35.0,0.0,0.0,0.003492116928100586
0,35.0,37.0,0.0,0.0,0.004055976867675781
0,35.0,39.0,0.0,0.0,0.003518342971801758
0,35.0,41.0,0.0,0.0,0.0035436153411865234
0,37.0,1.0,0.0,0.0,0.004172325134277344
0,37.0,3.0,0.0,0.0,0.00363922119140625
0,37.0,5.0,0.0,0.0,0.003797292709350586
0,37.0,7.0,0.0,0.0,0.0034623146057128906
0,37.0,9.0,0.0,0.0,0.004210710525512695
0,37.0,11.0,0.0,0.0,0.004518270492553711
0,37.0,13.0,0.0,0.0,0.0036046504974365234
0,37.0,15.0,0.0,0.0,0.004762887954711914
0,37.0,17.0,0.0,0.0,0.003467082977294922
0,37.0,19.0,0.0,0.0,0.003557920455932617
0,37.0,21.0,0.0,0.0,0.0036725997924804688
0,37.0,23.0,0.0,0.0,0.004086732864379883
0,37.0,25.0,0.0,0.0,0.004249095916748047
0,37.0,27.0,0.0,0.0,0.003127574920654297
0,37.0,29.0,0.0,0.0,0.0032405853271484375
0,37.0,31.0,0.0,0.0,0.0035734176635742188
0,37.0,33.0,0.0,0.0,0.00412750244140625
0,37.0,35.0,0.0,0.0,0.00405573844909668
0,37.0,37.0,0.0,0.0,0.003351449966430664
0,37.0,39.0,0.0,0.0,0.0037767887115478516
0,37.0,41.0,0.0,0.0,0.0035424232482910156
0,39.0,1.0,0.0,0.0,0.003186941146850586
0,39.0,3.0,0.0,0.0,0.0042836666107177734
0,39.0,5.0,0.0,0.0,0.003763437271118164
0,39.0,7.0,0.0,0.0,0.003774881362915039
0,39.0,9.0,0.0,0.0,0.0043218135833740234
0,39.0,11.0,0.0,0.0,0.003576517105102539
0,39.0,13.0,0.0,0.0,0.00405573844909668
0,39.0,15.0,0.0,0.0,0.003536224365234375
0,39.0,17.0,0.0,0.0,0.0042266845703125
0,39.0,19.0,0.0,0.0,0.0033986568450927734
0,39.0,21.0,0.0,0.0,0.0038192272186279297
0,39.0,23.0,0.0,0.0,0.004520416259765625
0,39.0,25.0,0.0,0.0,0.0035157203674316406
0,39.0,27.0,0.0,0.0,0.0049016475677490234
0,39.0,29.0,0.0,0.0,0.0032701492309570312
0,39.0,31.0,0.0,0.0,0.0036759376525878906
0,39.0,33.0,0.0,0.0,0.0036356449127197266
0,39.0,35.0,0.0,0.0,0.003552675247192383
0,39.0,37.0,0.0,0.0,0.00391697883605957
0,39.0,39.0,0.0,0.0,0.0036292076110839844
0,39.0,41.0,0.0,0.0,0.004538297653198242
0,41.0,1.0,0.0,0.0,0.003658294677734375
0,41.0,3.0,0.0,0.0,0.0039920806884765625
0,41.0,5.0,0.0,0.0,0.003589630126953125
0,41.0,7.0,0.0,0.0,0.0033957958221435547
0,41.0,9.0,0.0,0.0,0.004416704177856445
0,41.0,11.0,0.0,0.0,0.0041730403900146484
0,41.0,13.0,0.0,0.0,0.0038034915924072266
0,41.0,15.0,0.0,0.0,0.0033257007598876953
0,41.0,17.0,0.0,0.0,0.0033521652221679688
0,41.0,19.0,0.0,0.0,0.005239248275756836
0,41.0,21.0,0.0,0.0,0.003281116485595703
0,41.0,23.0,0.0,0.0,0.004297733306884766
0,41.0,25.0,0.0,0.0,0.003428936004638672
0,41.0,27.0,0.0,0.0,0.004293203353881836
0,41.0,29.0,0.0,0.0,0.003386974334716797
0,41.0,31.0,0.0,0.0,0.003190279006958008
0,41.0,33.0,0.0,0.0,0.004465579986572266
0,41.0,35.0,0.0,0.0,0.003743886947631836
0,41.0,37.0,0.0,0.0,0.0038089752197265625
0,41.0,39.0,0.0,0.0,0.0034744739532470703
0,41.0,41.0,0.0,0.0,0.003985881805419922
