,Blur Map,Blur Box,Average Matches,Max Matches,Average Time
0,13.0,15.0,1.0,1.0,0.006542682647705078
0,13.0,17.0,1.0,1.0,0.005919456481933594
0,13.0,19.0,1.0,1.0,0.005193471908569336
0,13.0,21.0,1.0,1.0,0.00547480583190918
0,13.0,23.0,1.0,1.0,0.0056874752044677734
0,13.0,25.0,1.0,1.0,0.00476384162902832
0,13.0,27.0,1.0,1.0,0.00574946403503418
0,13.0,29.0,1.0,1.0,0.005197286605834961
0,13.0,31.0,1.0,1.0,0.005424022674560547
0,13.0,33.0,1.0,1.0,0.005337715148925781
0,13.0,35.0,1.0,1.0,0.005333900451660156
0,13.0,37.0,1.0,1.0,0.005805253982543945
0,13.0,39.0,1.0,1.0,0.004786968231201172
0,13.0,41.0,1.0,1.0,0.005950212478637695
0,15.0,1.0,1.0,1.0,0.005311012268066406
0,15.0,3.0,1.0,1.0,0.005585432052612305
0,15.0,5.0,1.0,1.0,0.006218433380126953
0,15.0,7.0,1.0,1.0,0.004852294921875
0,15.0,9.0,1.0,1.0,0.005856752395629883
0,15.0,11.0,1.0,1.0,0.007996320724487305
0,15.0,13.0,1.0,1.0,0.0053462982177734375
0,15.0,15.0,1.0,1.0,0.0060575008392333984
0,15.0,17.0,1.0,1.0,0.0054912567138671875
0,15.0,19.0,1.0,1.0,0.005471706390380859
0,15.0,21.0,1.0,1.0,0.0049512386322021484
0,15.0,23.0,1.0,1.0,0.006528139114379883
0,15.0,25.0,1.0,1.0,0.004889249801635742
0,15.0,27.0,1.0,1.0,0.005348920822143555
0,15.0,29.0,1.0,1.0,0.005805253982543945
0,15.0,31.0,1.0,1.0,0.00579524040222168
0,15.0,33.0,1.0,1.0,0.006569623947143555
0,15.0,35.0,1.0,1.0,0.005075216293334961
0,15.0,37.0,1.0,1.0,0.005522966384887695
0,15.0,39.0,1.0,1.0,0.005091667175292969
0,15.0,41.0,1.0,1.0,0.006066083908081055
0,17.0,1.0,0.0,0.0,0.006039142608642578
0,17.0,3.0,0.0,0.0,0.0053942203521728516
0,17.0,5.0,0.0,0.0,0.006500720977783203
0,17.0,7.0,0.0,0.0,0.00560450553894043
0,17.0,9.0,0.0,0.0,0.00545191764831543
0,17.0,11.0,0.0,0.0,0.004559516906738281
0,17.0,13.0,0.0,0.0,0.004927635192871094
0,17.0,15.0,0.0,0.0,0.0041730403900146484
0,17.0,17.0,0.0,0.0,0.004950523376464844
0,17.0,19.0,0.0,0.0,0.005008697509765625
0,17.0,21.0,0.0,0.0,0.005293607711791992
0,17.0,23.0,0.0,0.0,0.0051555633544921875
0,17.0,25.0,0.0,0.0,0.00474095344543457
0,17.0,27.0,0.0,0.0,0.004383563995361328
0,17.0,29.0,0.0,0.0,0.004311800003051758
0,17.0,31.0,0.0,0.0,0.0054759979248046875
0,17.0,33.0,0.0,0.0,0.00621485710144043
0,17.0,35.0,0.0,0.0,0.005350828170776367
0,17.0,37.0,0.0,0.0,0.004064083099365234
